alpha,n,trial_index,instance_index,branch_index,instance_seed,process_seed,step,pool_size,valid_moves,exact_local,colored_count,uncolored_count,unit_vertex_count,available_moves_now,instance_id,chosen_move,chosen_score,stop_reason,success,judge_unit_after,judge_colored_after
5.0,60,10,3,1,35007,306014,34,44,30,1,34,26,8,44,cae2b5d031d6c99a,"(32, 2)",8.0,,,8.0,35.0
5.0,60,10,3,1,35007,306014,35,42,28,1,35,25,8,42,cae2b5d031d6c99a,"(53, 0)",8.0,,,8.0,36.0
5.0,60,10,3,1,35007,306014,36,40,25,1,36,24,8,40,cae2b5d031d6c99a,"(16, 1)",9.0,,,9.0,37.0
5.0,60,10,3,1,35007,306014,37,37,20,1,37,23,9,37,cae2b5d031d6c99a,"(36, 1)",10.0,,,10.0,38.0
5.0,60,10,3,1,35007,306014,38,34,17,1,38,22,10,34,cae2b5d031d6c99a,"(55, 2)",11.0,,,11.0,39.0
5.0,60,10,3,1,35007,306014,39,31,12,1,39,21,11,31,cae2b5d031d6c99a,"(43, 2)",11.0,,,11.0,40.0
5.0,60,10,3,1,35007,306014,40,29,9,1,40,20,11,29,cae2b5d031d6c99a,"(24, 1)",12.0,,,12.0,41.0
5.0,60,10,3,1,35007,306014,41,26,6,1,41,19,12,26,cae2b5d031d6c99a,"(3, 2)",12.0,,,12.0,42.0
5.0,60,10,3,1,35007,306014,42,24,5,1,42,18,12,24,cae2b5d031d6c99a,"(17, 1)",13.0,,,13.0,43.0
5.0,60,10,3,1,35007,306014,43,21,3,1,43,17,13,21,cae2b5d031d6c99a,"(44, 2)",13.0,,,13.0,44.0
5.0,60,10,3,1,35007,306014,44,19,2,1,44,16,13,19,cae2b5d031d6c99a,"(54, 1)",14.0,,,14.0,45.0
5.0,60,10,3,1,35007,306014,45,16,0,1,45,15,14,16,cae2b5d031d6c99a,,,no_legal_move,0,,
